got_pizza,karma,age,raop_age,pop_request,activity,total_posts,raop_posts,prev_raop_post,words,poor,student,grateful,score
0,163,214.847453704,0,3,15,2,0,First Post,57,Poor not in post,No student,Grateful not in post,0
0,1383,393.770162037,0,11,38,55,0,First Post,27,Poor not in post,No student,Grateful not in post,3
0,5785,451.316006944,0,15,102,156,0,First Post,53,Poor not in post,No student,Grateful not in post,-1
0,5739,526.680185185,0,1,48,169,0,First Post,36,Poor not in post,No student,Grateful not in post,-1
0,930,125.859444444,0,8,20,0,0,First Post,65,Poor not in post,No student,Grateful not in post,-1
0,467,344.097453704,0,3,25,11,0,First Post,68,Poor not in post,No student,Grateful not in post,0
0,166,28.9553935185,0,2,10,4,0,First Post,16,Poor not in post,No student,Grateful not in post,-2
0,69,43.8924421296,0,5,12,5,0,First Post,38,Poor not in post,No student,Grateful not in post,1
0,80,73.3394907407,26.5040277778,3,13,7,0,First Post,135,Poor not in post,No student,Grateful not in post,5
0,0,0,0,4,0,0,0,First Post,205,Poor not in post,No student,Grateful not in post,-10
0,2032,427.210763889,213.655775463,2,125,58,0,First Post,44,Poor not in post,No student,Grateful not in post,5
0,0,2.97922453704,0,4,1,0,0,First Post,112,Poor not in post,No student,Grateful not in post,-1
0,39,282.99318287,0,2,6,1,0,First Post,58,Poor not in post,Student,Grateful not in post,2
1,1095,33.8406018519,0,2,16,26,0,First Post,78,Poor not in post,No student,Grateful not in post,3
0,0,0,0,4,0,0,0,First Post,17,Poor not in post,No student,Grateful not in post,0
0,2,0,0,2,1,0,0,First Post,18,Poor not in post,No student,Grateful not in post,2
1,11,66.1585648148,56.0833680556,4,4,2,0,First Post,10,Poor not in post,No student,Grateful not in post,2
0,849,237.207673611,0,16,29,19,0,First Post,102,Poor not in post,No student,Grateful not in post,-5
0,1652,201.601990741,0,3,48,7,0,First Post,90,Poor not in post,No student,Grateful not in post,-4
0,2,0,0,4,1,0,0,First Post,30,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,1,0,0,0,First Post,45,Poor not in post,No student,Grateful not in post,2
0,21,300.324421296,300.324421296,2,1,0,0,First Post,39,Poor not in post,No student,Grateful not in post,-7
0,552,234.81599537,0,7,15,11,0,First Post,128,Poor not in post,No student,Grateful not in post,6
0,7,570.730046296,0,2,3,0,0,First Post,96,Poor not in post,No student,Grateful not in post,9
0,369,267.647962963,0,1,28,23,0,First Post,38,Poor not in post,No student,Grateful not in post,2
0,3024,865.781539352,0,5,51,30,0,First Post,266,Poor not in post,No student,Grateful not in post,-4
0,5992,402.040092593,0,7,78,66,0,First Post,95,Poor not in post,No student,Grateful not in post,5
0,555,252.804861111,0,2,49,46,0,First Post,31,Poor not in post,No student,Grateful not in post,-8
0,0,0,0,9,0,0,0,First Post,87,Poor not in post,No student,Grateful not in post,6
0,2804,240.636388889,0,1,25,17,0,First Post,49,Poor not in post,No student,Grateful not in post,0
1,2878,491.916145833,491.916145833,3,46,14,1,Posted Before,208,Poor not in post,No student,Grateful not in post,0
0,0,0,0,3,0,0,0,First Post,76,Poor not in post,No student,Grateful not in post,1
0,1999,796.661539352,0,1,34,51,0,First Post,29,Poor not in post,No student,Grateful not in post,5
0,1140,536.685150463,0,6,19,38,0,First Post,30,Poor not in post,No student,Grateful not in post,5
0,1,1.68959490741,0,3,1,0,0,First Post,81,Poor not in post,No student,Grateful not in post,-4
0,1,0,0,2,1,0,0,First Post,64,Poor not in post,No student,Grateful not in post,1
1,92,166.162835648,0,1,7,5,0,First Post,207,Poor not in post,No student,Grateful not in post,1
1,4174,162.042106481,0,5,38,26,0,First Post,307,Poor not in post,No student,Grateful not in post,5
0,7661,743.571608796,0,3,53,55,0,First Post,21,Poor not in post,No student,Grateful not in post,0
0,0,0,0,5,0,0,0,First Post,47,Poor not in post,No student,Grateful not in post,4
1,0,0,0,2,0,0,0,First Post,359,Poor not in post,No student,Grateful not in post,13
0,942,369.41755787,0,14,29,12,0,First Post,31,Poor not in post,No student,Grateful not in post,2
0,18,142.114722222,142.114722222,13,2,3,1,Posted Before,138,Poor not in post,No student,Grateful in post,4
0,82,301.642465278,0,1,13,24,0,First Post,67,Poor not in post,No student,Grateful in post,2
0,124,113.113761574,15.5147685185,3,14,4,0,First Post,142,Poor not in post,No student,Grateful not in post,-1
0,1024,212.977291667,0,6,10,8,0,First Post,79,Poor not in post,No student,Grateful not in post,1
0,0,0,0,1,0,0,0,First Post,33,Poor not in post,Student,Grateful not in post,1
0,3,596.793912037,0,2,1,3,0,First Post,88,Poor not in post,No student,Grateful not in post,3
0,7354,341.878275463,0,3,39,146,0,First Post,280,Poor not in post,Student,Grateful not in post,-20
0,330,794.929791667,0,2,32,38,0,First Post,16,Poor not in post,No student,Grateful not in post,-1
0,264,393.922766204,0,4,12,13,0,First Post,123,Poor not in post,No student,Grateful not in post,-1
0,4,502.755486111,0.830729166667,4,4,3,1,Posted Before,30,Poor not in post,No student,Grateful not in post,-1
0,1775,288.776412037,0,6,61,30,0,First Post,115,Poor not in post,No student,Grateful not in post,-2
1,3880,360.094571759,2.87637731481,7,44,11,0,First Post,52,Poor not in post,No student,Grateful not in post,3
1,0,0,0,7,0,0,0,First Post,465,Poor not in post,No student,Grateful not in post,8
0,1843,322.102685185,0,6,36,42,0,First Post,58,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,4,0,0,0,First Post,94,Poor not in post,No student,Grateful not in post,-3
0,876,64.3852546296,0,2,26,7,0,First Post,52,Poor not in post,No student,Grateful not in post,-3
0,211,157.136747685,0,2,9,31,0,First Post,120,Poor not in post,Student,Grateful not in post,4
1,62,62.7624189815,62.7624189815,5,1,2,2,Posted Before,34,Poor not in post,No student,Grateful not in post,0
0,905,257.165763889,0,2,20,42,0,First Post,14,Poor not in post,No student,Grateful not in post,0
0,232,217.11337963,0,2,12,14,0,First Post,74,Poor not in post,No student,Grateful not in post,1
1,0,0,0,1,0,0,0,First Post,55,Poor not in post,No student,Grateful in post,6
0,6,72.0299421296,72.0299421296,4,2,1,1,Posted Before,6,Poor not in post,No student,Grateful not in post,0
0,35,157.893020833,0,3,8,17,0,First Post,92,Poor not in post,No student,Grateful not in post,5
0,321,100.867743056,0,2,15,2,0,First Post,114,Poor not in post,Student,Grateful not in post,4
0,0,0,0,2,0,0,0,First Post,57,Poor not in post,No student,Grateful not in post,0
0,1,262.927071759,0,4,1,0,0,First Post,12,Poor not in post,No student,Grateful not in post,8
0,1440,518.780972222,0,3,23,23,0,First Post,34,Poor not in post,No student,Grateful not in post,0
0,170,256.013148148,0,2,8,13,0,First Post,56,Poor not in post,No student,Grateful not in post,4
0,2366,354.027974537,0,2,22,101,0,First Post,4,Poor not in post,No student,Grateful not in post,0
1,464,45.9881481481,0,17,11,16,0,First Post,44,Poor not in post,No student,Grateful not in post,-4
0,0,0,0,3,0,0,0,First Post,85,Poor not in post,No student,Grateful not in post,0
0,1467,421.518078704,0,2,42,11,0,First Post,24,Poor not in post,No student,Grateful not in post,2
0,0,0,0,3,0,0,0,First Post,118,Poor not in post,No student,Grateful not in post,-4
0,13,466.100787037,0,4,4,2,0,First Post,64,Poor not in post,No student,Grateful not in post,8
0,1075,1065.63197917,181.576875,3,29,0,0,First Post,30,Poor not in post,No student,Grateful not in post,2
1,3283,459.984803241,0,5,39,44,0,First Post,68,Poor not in post,Student,Grateful in post,7
1,29,193.693715278,3.07800925926,3,13,0,0,First Post,324,Poor not in post,Student,Grateful not in post,-5
0,7748,785.809884259,0,10,39,75,0,First Post,110,Poor not in post,No student,Grateful not in post,13
0,889,243.459016204,228.085462963,1,19,22,0,First Post,4,Poor not in post,No student,Grateful not in post,NA
0,1611,687.912002315,0,2,38,70,0,First Post,120,Poor not in post,No student,Grateful not in post,1
1,127,288.026944444,0,2,4,10,0,First Post,27,Poor not in post,No student,Grateful not in post,2
0,4559,481.852731481,0,2,35,16,0,First Post,51,Poor not in post,No student,Grateful not in post,-3
0,1360,480.546701389,0,7,18,38,0,First Post,55,Poor not in post,No student,Grateful not in post,0
0,255,288.658657407,0,2,22,30,0,First Post,58,Poor not in post,No student,Grateful not in post,2
0,4,80.9441782407,0,7,7,14,0,First Post,72,Poor not in post,Student,Grateful not in post,1
1,561,508.183483796,12.9659143519,5,11,7,1,Posted Before,116,Poor not in post,No student,Grateful not in post,4
0,0,0,0,4,0,0,0,First Post,6,Poor not in post,No student,Grateful not in post,0
0,0,0,0,4,0,0,0,First Post,52,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,3,0,0,0,First Post,31,Poor not in post,No student,Grateful not in post,3
0,0,0,0,8,0,0,0,First Post,33,Poor not in post,No student,Grateful not in post,2
1,60,40.6729166667,0,18,9,2,0,First Post,82,Poor not in post,No student,Grateful not in post,6
0,1,1.05450231481,0,7,1,0,0,First Post,71,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,5,0,0,0,First Post,49,Poor not in post,No student,Grateful not in post,7
0,0,0,0,3,0,0,0,First Post,73,Poor not in post,No student,Grateful not in post,0
0,0,0,0,1,0,0,0,First Post,44,Poor not in post,No student,Grateful not in post,-7
0,-3,88.0803819444,88.0803819444,0,1,0,0,First Post,30,Poor not in post,No student,Grateful not in post,0
0,531,480.969918981,0,3,25,7,0,First Post,62,Poor not in post,No student,Grateful not in post,2
0,3075,332.594988426,0,3,26,25,0,First Post,158,Poor not in post,No student,Grateful not in post,7
1,8296,213.163865741,0,1,31,44,0,First Post,89,Poor not in post,No student,Grateful in post,5
0,720,451.085208333,0,7,10,3,0,First Post,40,Poor not in post,No student,Grateful not in post,2
0,507,518.931909722,0,4,20,33,0,First Post,33,Poor not in post,No student,Grateful not in post,2
0,396,83.0180324074,0,8,20,4,0,First Post,113,Poor not in post,No student,Grateful not in post,8
0,134,607.309166667,491.352928241,4,5,2,0,First Post,77,Poor not in post,No student,Grateful not in post,5
1,261,246.147349537,0,6,23,16,0,First Post,57,Poor not in post,No student,Grateful not in post,1
0,0,0,0,5,0,0,0,First Post,21,Poor not in post,No student,Grateful not in post,0
0,575,142.873761574,0,4,45,37,0,First Post,66,Poor not in post,No student,Grateful not in post,2
0,0,0,0,2,0,0,0,First Post,144,Poor not in post,No student,Grateful in post,0
0,1888,261.722627315,0,2,29,52,0,First Post,12,Poor not in post,No student,Grateful not in post,0
0,0,0,0,3,0,0,0,First Post,180,Poor not in post,No student,Grateful not in post,0
0,0,0,0,2,0,0,0,First Post,134,Poor not in post,No student,Grateful not in post,-2
0,5030,1038.85046296,0,11,33,82,0,First Post,35,Poor not in post,No student,Grateful not in post,-1
1,4,0,0,8,1,0,0,First Post,67,Poor not in post,No student,Grateful not in post,2
0,0,0,0,2,0,0,0,First Post,72,Poor not in post,No student,Grateful not in post,6
0,107,226.442418981,0,9,20,6,0,First Post,184,Poor in post,No student,Grateful not in post,-10
0,109,527.978414352,0,3,17,15,0,First Post,40,Poor not in post,No student,Grateful not in post,-3
0,1,0.0577083333333,0.0577083333333,5,1,1,1,Posted Before,26,Poor not in post,No student,Grateful not in post,-1
0,365,197.461574074,0,16,15,56,0,First Post,86,Poor not in post,No student,Grateful not in post,8
0,305,38.1615509259,0,2,11,4,0,First Post,65,Poor not in post,Student,Grateful not in post,9
1,1317,307.403819444,0,5,34,12,0,First Post,191,Poor not in post,No student,Grateful not in post,9
0,153,132.454409722,0,25,14,12,0,First Post,69,Poor not in post,No student,Grateful not in post,-2
0,1,472.88912037,0,2,4,2,0,First Post,61,Poor not in post,No student,Grateful not in post,7
0,0,0,0,8,0,0,0,First Post,24,Poor not in post,No student,Grateful not in post,-6
0,37,135.1353125,0,2,8,0,0,First Post,116,Poor not in post,No student,Grateful not in post,2
0,0,0,0,3,0,0,0,First Post,26,Poor not in post,Student,Grateful not in post,5
0,436,306.90775463,0,1,24,40,0,First Post,64,Poor not in post,No student,Grateful not in post,-3
0,15879,669.009513889,0,5,65,410,0,First Post,11,Poor in post,No student,Grateful not in post,-2
0,23,36.7090393519,24.7462152778,4,5,0,0,First Post,74,Poor not in post,No student,Grateful in post,18
0,1305,457.26931713,0,16,18,6,0,First Post,88,Poor not in post,No student,Grateful not in post,1
0,1380,274.611944444,214.858414352,1,46,29,0,First Post,81,Poor not in post,No student,Grateful not in post,-2
0,352,585.492291667,0,2,19,31,0,First Post,95,Poor not in post,No student,Grateful not in post,5
0,40,1065.21895833,0,3,2,69,0,First Post,70,Poor not in post,Student,Grateful not in post,4
1,511,95.0244212963,0,2,13,26,0,First Post,72,Poor not in post,No student,Grateful not in post,-2
0,8862,393.58755787,0,2,74,125,0,First Post,34,Poor not in post,No student,Grateful not in post,2
0,0,0,0,3,0,0,0,First Post,117,Poor not in post,No student,Grateful not in post,-8
0,1617,198.997835648,66.8382638889,2,48,28,0,First Post,29,Poor not in post,No student,Grateful not in post,1
0,3427,648.624155093,0,3,27,45,0,First Post,87,Poor not in post,No student,Grateful not in post,-4
0,1,0,0,1,1,0,0,First Post,32,Poor not in post,No student,Grateful not in post,0
1,6646,666.740023148,444.423622685,7,66,159,0,First Post,72,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,1,0,0,0,First Post,21,Poor not in post,No student,Grateful not in post,0
0,881,362.99662037,0,19,9,18,0,First Post,85,Poor not in post,No student,Grateful not in post,2
0,1552,112.679872685,8.97553240741,3,20,1,0,First Post,45,Poor not in post,No student,Grateful in post,2
0,1,526.650208333,0,3,2,2,0,First Post,72,Poor not in post,No student,Grateful not in post,2
1,164,238.726840278,0,3,13,3,0,First Post,14,Poor not in post,No student,Grateful not in post,2
0,1,229.017592593,0,3,1,0,0,First Post,96,Poor not in post,No student,Grateful not in post,3
0,3922,895.964236111,0,1,98,103,0,First Post,12,Poor not in post,No student,Grateful not in post,0
0,293,438.139212963,0,2,8,1,0,First Post,123,Poor not in post,No student,Grateful not in post,3
0,1551,568.817789352,0,3,42,21,0,First Post,115,Poor not in post,No student,Grateful not in post,-4
1,91,168.032569444,0,5,3,2,0,First Post,59,Poor not in post,No student,Grateful not in post,-4
0,1,3.79797453704,0,5,1,0,0,First Post,25,Poor not in post,No student,Grateful not in post,2
1,1773,125.638819444,0,5,16,11,0,First Post,17,Poor not in post,No student,Grateful not in post,-3
0,1022,241.886238426,0,5,21,9,0,First Post,46,Poor in post,No student,Grateful not in post,-2
0,17,55.8076041667,0,11,1,1,0,First Post,48,Poor not in post,No student,Grateful not in post,1
0,426,105.353240741,0,7,13,21,0,First Post,32,Poor not in post,No student,Grateful not in post,4
0,0,0,0,7,0,0,0,First Post,90,Poor not in post,No student,Grateful not in post,6
0,0,0,0,2,0,0,0,First Post,81,Poor not in post,No student,Grateful not in post,2
0,939,182.574074074,0,4,48,13,0,First Post,104,Poor not in post,No student,Grateful not in post,-2
0,760,679.681087963,0,4,12,11,0,First Post,52,Poor not in post,No student,Grateful not in post,-4
1,18,35.7236111111,35.7236111111,2,1,2,2,Posted Before,21,Poor not in post,No student,Grateful not in post,0
1,6,1.98119212963,0,9,5,0,0,First Post,188,Poor not in post,No student,Grateful not in post,-2
0,4682,203.813194444,0,19,95,74,0,First Post,50,Poor not in post,No student,Grateful not in post,-1
0,2260,327.825266204,0,25,40,148,0,First Post,313,Poor not in post,No student,Grateful not in post,3
0,53,56.6727083333,0,1,14,16,0,First Post,84,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,20,0,0,0,First Post,8,Poor not in post,No student,Grateful not in post,0
0,-6,24.7941435185,0,11,4,1,0,First Post,96,Poor not in post,No student,Grateful not in post,-1
1,577,539.762268519,499.847627315,1,19,19,0,First Post,181,Poor in post,No student,Grateful not in post,-2
0,56,33.7706944444,28.7711226852,2,6,1,0,First Post,93,Poor not in post,No student,Grateful not in post,7
0,-69,173.912569444,0,3,5,5,0,First Post,21,Poor not in post,No student,Grateful not in post,-1
0,6,16.0760185185,0,11,1,0,0,First Post,53,Poor not in post,No student,Grateful in post,2
0,1025,204.402615741,51.1146412037,4,20,20,0,First Post,21,Poor not in post,No student,Grateful not in post,2
1,21,140.916736111,0,3,1,0,0,First Post,49,Poor not in post,No student,Grateful not in post,3
0,5294,184.297303241,17.8382291667,5,81,48,0,First Post,34,Poor not in post,No student,Grateful not in post,-1
1,7,169.87056713,0,1,2,0,0,First Post,135,Poor not in post,Student,Grateful in post,5
0,274,140.578275463,0,6,17,2,0,First Post,24,Poor not in post,Student,Grateful not in post,5
0,0,0,0,5,0,0,0,First Post,71,Poor not in post,No student,Grateful not in post,0
